order_id,order_date,order_time,customer_id,store_id,order_source,platform
O02054,2025-03-06,08:56:00,C11775,S01,Online,Starbucks App
O02055,2025-03-17,22:47:00,C13530,S06,Online,Starbucks App
O02056,2025-02-07,11:43:00,C12232,S02,Store,In Store
O02057,2025-02-09,22:54:00,C6455,S02,Store,In Store
O02058,2025-01-28,15:27:00,C15530,S07,Online,Starbucks App
O02059,2025-02-16,15:32:00,C16005,S05,Store,In Store
O02060,2025-01-16,12:20:00,C4063,S01,Online,Swiggy
O02061,2025-01-15,08:41:00,C14836,S02,Store,In Store
O02062,2025-01-21,16:47:00,C7825,S08,Online,Zomato
O02063,2025-03-23,07:32:00,C7734,S07,Store,In Store
O02064,2025-01-31,16:00:00,C5090,S03,Online,Starbucks App
O02065,2025-01-30,19:52:00,C16127,S01,Online,Zomato
O02066,2025-02-23,15:23:00,C1954,S05,Online,Swiggy
O02067,2025-01-27,07:58:00,C8007,S06,Store,In Store
O02068,2025-01-21,07:32:00,C3191,S03,Online,Starbucks App
O02069,2025-01-29,09:48:00,C16233,S08,Online,Starbucks App
O02070,2025-01-08,16:01:00,C3930,S05,Store,In Store
O02071,2025-01-28,16:16:00,C5075,S06,Store,In Store
O02072,2025-02-01,13:47:00,C8147,S04,Store,In Store
O02073,2025-01-29,17:23:00,C12489,S05,Store,In Store
O02074,2025-01-21,17:59:00,C15351,S05,Online,Starbucks App
O02075,2025-02-22,11:30:00,C3010,S01,Online,Swiggy
O02076,2025-03-18,10:53:00,C17179,S01,Online,Starbucks App
O02077,2025-03-02,09:16:00,C1632,S08,Online,Swiggy
O02078,2025-01-05,09:25:00,C15519,S01,Store,In Store
O02079,2025-03-04,13:23:00,C2767,S06,Store,In Store
O02080,2025-02-13,14:30:00,C9652,S03,Store,In Store
O02081,2025-03-29,15:01:00,C2028,S01,Online,Starbucks App
O02082,2025-02-11,08:49:00,C5679,S08,Online,Zomato
O02083,2025-01-18,12:18:00,C7190,S06,Online,Zomato
O02084,2025-02-12,08:20:00,C2837,S08,Store,In Store
O02085,2025-01-12,13:51:00,C9187,S01,Online,Starbucks App
O02086,2025-01-10,08:36:00,C9383,S03,Online,Swiggy
O02087,2025-02-18,19:53:00,C15819,S07,Online,Swiggy
O02088,2025-02-05,21:49:00,C3097,S07,Online,Starbucks App
O02089,2025-03-17,21:19:00,C5049,S07,Online,Zomato
O02090,2025-02-02,07:15:00,C14697,S04,Online,Swiggy
O02091,2025-01-12,08:43:00,C9961,S04,Online,Zomato
O02092,2025-03-21,21:33:00,C3050,S08,Online,Zomato
O02093,2025-02-26,18:08:00,C9349,S06,Store,In Store
O02094,2025-03-02,11:40:00,C21,S02,Store,In Store
O02095,2025-03-13,17:37:00,C6063,S04,Online,Swiggy
O02096,2025-03-27,12:39:00,C18970,S07,Store,In Store
O02097,2025-01-19,07:17:00,C2969,S03,Store,In Store
O02098,2025-03-07,13:07:00,C18145,S02,Store,In Store
O02099,2025-03-08,14:01:00,C16524,S05,Online,Starbucks App
O02100,2025-03-09,15:56:00,C2638,S05,Store,In Store
O02101,2025-03-01,13:35:00,C7471,S02,Store,In Store
O02102,2025-03-02,22:38:00,C656,S07,Online,Starbucks App
O02103,2025-03-29,12:42:00,C5431,S04,Store,In Store
O02104,2025-03-26,20:31:00,C7573,S02,Online,Swiggy
O02105,2025-02-26,11:11:00,C17025,S08,Store,In Store
O02106,2025-03-23,07:10:00,C2289,S04,Store,In Store
O02107,2025-02-14,22:19:00,C14999,S07,Online,Zomato
O02108,2025-01-24,13:41:00,C5064,S01,Store,In Store
O02109,2025-03-25,17:23:00,C2336,S08,Store,In Store
O02110,2025-03-17,12:36:00,C4837,S02,Online,Starbucks App
O02111,2025-02-26,17:34:00,C1738,S08,Online,Swiggy
O02112,2025-01-14,15:14:00,C17315,S01,Online,Starbucks App
O02113,2025-02-05,08:10:00,C4628,S01,Online,Swiggy
O02114,2025-02-02,12:41:00,C11423,S07,Online,Swiggy
O02115,2025-01-15,16:38:00,C10828,S02,Store,In Store
O02116,2025-03-27,22:40:00,C9317,S07,Store,In Store
O02117,2025-02-11,13:14:00,C17044,S03,Store,In Store
O02118,2025-01-26,22:35:00,C17517,S04,Online,Starbucks App
O02119,2025-02-09,14:41:00,C5123,S02,Store,In Store
O02120,2025-01-09,20:08:00,C18952,S08,Online,Starbucks App
O02121,2025-02-22,16:49:00,C806,S04,Online,Zomato
O02122,2025-01-10,16:50:00,C15022,S01,Store,In Store
O02123,2025-01-07,16:29:00,C15461,S04,Online,Starbucks App
O02124,2025-01-06,15:01:00,C8058,S06,Store,In Store
O02125,2025-03-11,14:48:00,C1561,S02,Store,In Store
O02126,2025-03-20,11:36:00,C18557,S02,Store,In Store
O02127,2025-03-09,18:52:00,C16555,S04,Store,In Store
O02128,2025-01-21,07:44:00,C783,S05,Online,Zomato
O02129,2025-03-13,17:46:00,C11030,S02,Store,In Store
O02130,2025-01-19,20:26:00,C4420,S06,Online,Starbucks App
O02131,2025-01-31,14:05:00,C19869,S08,Online,Swiggy
O02132,2025-02-14,20:41:00,C11619,S01,Online,Starbucks App
O02133,2025-03-22,21:00:00,C17126,S04,Store,In Store
O02134,2025-03-20,18:50:00,C19452,S05,Online,Starbucks App
O02135,2025-03-22,18:02:00,C11927,S04,Online,Starbucks App
O02136,2025-01-27,12:12:00,C11064,S05,Online,Swiggy
O02137,2025-02-21,08:09:00,C15910,S04,Store,In Store
O02138,2025-03-18,21:41:00,C10531,S06,Online,Swiggy
O02139,2025-03-22,10:00:00,C12705,S03,Store,In Store
O02140,2025-02-15,21:23:00,C10255,S03,Online,Starbucks App
O02141,2025-02-15,09:07:00,C11070,S06,Store,In Store
O02142,2025-03-04,21:55:00,C12588,S04,Online,Starbucks App
O02143,2025-01-17,21:17:00,C11045,S08,Store,In Store
O02144,2025-02-03,09:37:00,C19370,S02,Online,Zomato
O02145,2025-02-26,08:29:00,C2856,S06,Online,Starbucks App
O02146,2025-01-20,08:57:00,C15116,S04,Store,In Store
O02147,2025-02-26,07:10:00,C19795,S01,Store,In Store
O02148,2025-01-26,17:58:00,C10036,S03,Store,In Store
O02149,2025-02-12,19:34:00,C16400,S08,Store,In Store
O02150,2025-03-18,20:19:00,C7428,S01,Store,In Store
O02151,2025-03-10,15:46:00,C7803,S05,Store,In Store
O02152,2025-01-15,19:16:00,C686,S04,Online,Swiggy
O02153,2025-03-25,15:25:00,C12236,S03,Online,Zomato
O02154,2025-02-15,13:37:00,C2871,S06,Store,In Store
O02155,2025-01-27,13:24:00,C18331,S08,Store,In Store
O02156,2025-01-02,10:08:00,C2647,S05,Online,Swiggy
O02157,2025-01-22,15:43:00,C5233,S04,Store,In Store
O02158,2025-03-18,16:22:00,C17214,S05,Store,In Store
O02159,2025-02-05,22:54:00,C4010,S06,Store,In Store
O02160,2025-03-08,18:02:00,C9840,S06,Store,In Store
O02161,2025-02-04,16:02:00,C8288,S08,Store,In Store
O02162,2025-03-22,13:29:00,C7398,S04,Store,In Store
O02163,2025-01-28,16:33:00,C2321,S04,Online,Zomato
O02164,2025-03-31,18:43:00,C18425,S03,Online,Starbucks App
O02165,2025-02-10,08:23:00,C11842,S08,Online,Zomato
O02166,2025-03-02,15:18:00,C16157,S05,Online,Zomato
O02167,2025-01-16,17:39:00,C3929,S02,Store,In Store
O02168,2025-01-11,13:25:00,C9449,S02,Online,Starbucks App
O02169,2025-01-27,19:41:00,C14444,S02,Online,Starbucks App
O02170,2025-02-04,19:30:00,C5767,S01,Store,In Store
O02171,2025-02-13,12:35:00,C19999,S05,Online,Starbucks App
O02172,2025-03-06,10:51:00,C15041,S04,Online,Starbucks App
O02173,2025-01-12,07:56:00,C16523,S03,Store,In Store
O02174,2025-03-31,09:44:00,C15226,S08,Online,Starbucks App
O02175,2025-03-21,19:42:00,C18675,S02,Online,Swiggy
O02176,2025-02-13,18:46:00,C2238,S05,Store,In Store
O02177,2025-01-14,18:00:00,C12219,S05,Online,Zomato
O02178,2025-03-10,11:42:00,C3907,S07,Store,In Store
O02179,2025-03-18,16:26:00,C5848,S01,Store,In Store
O02180,2025-01-16,21:09:00,C19780,S06,Online,Zomato
O02181,2025-02-19,08:02:00,C10571,S04,Store,In Store
O02182,2025-03-18,18:41:00,C2872,S07,Online,Swiggy
O02183,2025-02-12,16:37:00,C6245,S06,Online,Swiggy
O02184,2025-03-16,20:46:00,C12661,S07,Store,In Store
O02185,2025-02-02,13:35:00,C1140,S06,Online,Starbucks App
O02186,2025-01-03,16:17:00,C13825,S08,Online,Swiggy
O02187,2025-03-31,09:52:00,C16621,S01,Online,Swiggy
O02188,2025-03-19,18:48:00,C19860,S06,Online,Zomato
O02189,2025-01-04,15:02:00,C3111,S04,Store,In Store
O02190,2025-03-05,21:28:00,C15228,S02,Online,Starbucks App
O02191,2025-02-12,11:12:00,C17972,S05,Store,In Store
O02192,2025-02-08,08:30:00,C7926,S03,Store,In Store
O02193,2025-03-05,20:41:00,C13862,S01,Store,In Store
O02194,2025-01-09,18:08:00,C5617,S05,Online,Swiggy
O02195,2025-01-10,20:30:00,C4008,S03,Online,Swiggy
O02196,2025-01-14,07:45:00,C12606,S03,Online,Zomato
O02197,2025-02-06,14:42:00,C16984,S04,Store,In Store
O02198,2025-03-31,17:36:00,C5121,S07,Online,Zomato
O02199,2025-01-19,22:31:00,C16452,S08,Store,In Store
O02200,2025-02-04,13:23:00,C2042,S07,Online,Zomato
O02201,2025-01-21,20:59:00,C5426,S06,Store,In Store
O02202,2025-03-19,18:24:00,C11823,S05,Online,Zomato
O02203,2025-03-07,21:35:00,C12366,S03,Online,Starbucks App
O02204,2025-02-07,19:04:00,C18889,S02,Store,In Store
O02205,2025-01-15,15:34:00,C6075,S04,Store,In Store
O02206,2025-01-25,22:29:00,C11887,S04,Online,Zomato
O02207,2025-03-18,09:34:00,C3377,S01,Online,Starbucks App
O02208,2025-03-17,14:20:00,C17181,S07,Store,In Store
O02209,2025-03-28,20:51:00,C5908,S03,Online,Swiggy
O02210,2025-02-01,11:51:00,C12343,S07,Store,In Store
O02211,2025-03-10,07:52:00,C12573,S03,Online,Starbucks App
O02212,2025-01-31,18:04:00,C18480,S01,Online,Zomato
O02213,2025-01-26,09:15:00,C6421,S08,Store,In Store
O02214,2025-03-11,20:28:00,C12099,S01,Store,In Store
O02215,2025-03-04,08:21:00,C10889,S01,Store,In Store
O02216,2025-02-28,15:01:00,C14486,S08,Store,In Store
O02217,2025-02-18,22:00:00,C4064,S02,Store,In Store
O02218,2025-02-03,17:43:00,C1627,S06,Store,In Store
O02219,2025-03-11,13:16:00,C13948,S08,Online,Swiggy
O02220,2025-02-14,12:14:00,C8541,S02,Online,Starbucks App
O02221,2025-02-08,20:01:00,C7534,S07,Online,Zomato
O02222,2025-03-23,22:51:00,C14837,S03,Store,In Store
O02223,2025-03-30,09:01:00,C6862,S01,Online,Swiggy
O02224,2025-03-23,21:00:00,C17257,S03,Online,Starbucks App
O02225,2025-01-06,16:32:00,C9990,S08,Online,Starbucks App
O02226,2025-01-15,15:50:00,C9830,S04,Online,Zomato
O02227,2025-01-23,13:44:00,C14679,S06,Online,Swiggy
O02228,2025-02-28,13:37:00,C9444,S02,Store,In Store
O02229,2025-03-10,10:21:00,C6757,S08,Store,In Store
O02230,2025-02-15,12:15:00,C4467,S04,Store,In Store
O02231,2025-03-08,10:26:00,C9641,S02,Store,In Store
O02232,2025-01-07,19:27:00,C6725,S02,Online,Zomato
O02233,2025-01-04,21:05:00,C13493,S03,Store,In Store
O02234,2025-02-19,08:02:00,C1752,S05,Online,Zomato
O02235,2025-03-06,22:14:00,C101,S07,Online,Zomato
O02236,2025-03-02,21:31:00,C18470,S01,Online,Starbucks App
O02237,2025-01-07,21:45:00,C13033,S03,Store,In Store
O02238,2025-02-09,16:07:00,C7144,S03,Store,In Store
O02239,2025-03-22,19:51:00,C4050,S01,Online,Starbucks App
O02240,2025-01-20,17:38:00,C273,S05,Online,Starbucks App
O02241,2025-01-22,10:50:00,C16884,S06,Online,Zomato
O02242,2025-01-10,07:39:00,C3065,S05,Online,Swiggy
O02243,2025-03-19,09:31:00,C18994,S01,Online,Starbucks App
O02244,2025-01-13,13:26:00,C3507,S08,Online,Starbucks App
O02245,2025-02-22,10:53:00,C2821,S06,Online,Swiggy
O02246,2025-02-12,20:40:00,C220,S06,Store,In Store
O02247,2025-02-01,13:48:00,C14686,S02,Online,Swiggy
O02248,2025-03-29,18:57:00,C19100,S03,Store,In Store
O02249,2025-02-25,18:15:00,C2531,S03,Online,Swiggy
O02250,2025-01-18,12:33:00,C19742,S04,Online,Zomato
O02251,2025-01-22,14:35:00,C7410,S03,Online,Zomato
O02252,2025-03-21,08:23:00,C806,S03,Online,Zomato
O02253,2025-01-02,15:55:00,C10193,S06,Store,In Store
O02254,2025-02-16,11:45:00,C7018,S06,Online,Zomato
O02255,2025-03-01,14:54:00,C4880,S01,Store,In Store
O02256,2025-03-03,18:02:00,C18554,S08,Store,In Store
O02257,2025-02-08,17:35:00,C12695,S07,Store,In Store
O02258,2025-02-16,12:30:00,C2645,S02,Online,Starbucks App
O02259,2025-01-31,17:05:00,C11718,S01,Store,In Store
O02260,2025-03-10,07:45:00,C9363,S06,Store,In Store
O02261,2025-01-13,18:44:00,C2603,S01,Online,Zomato
O02262,2025-02-21,11:13:00,C10504,S08,Store,In Store
O02263,2025-02-17,22:53:00,C16137,S05,Online,Zomato
O02264,2025-01-29,09:52:00,C18108,S03,Store,In Store
O02265,2025-01-09,14:11:00,C14253,S07,Online,Swiggy
O02266,2025-02-21,14:37:00,C16574,S06,Online,Zomato
O02267,2025-02-26,08:25:00,C9688,S03,Store,In Store
O02268,2025-02-28,13:30:00,C7600,S01,Online,Starbucks App
O02269,2025-02-15,07:01:00,C11889,S05,Store,In Store
O02270,2025-03-21,19:39:00,C16908,S01,Store,In Store
O02271,2025-03-27,18:36:00,C1133,S06,Online,Starbucks App
O02272,2025-02-08,07:08:00,C8115,S05,Store,In Store
O02273,2025-01-03,15:23:00,C11633,S03,Store,In Store
O02274,2025-03-12,21:07:00,C28,S02,Online,Swiggy
O02275,2025-01-28,17:25:00,C5255,S03,Store,In Store
O02276,2025-03-12,19:16:00,C19534,S08,Store,In Store
O02277,2025-03-26,15:16:00,C1036,S02,Online,Swiggy
O02278,2025-03-13,15:45:00,C3925,S06,Store,In Store
O02279,2025-03-29,22:02:00,C7609,S01,Online,Zomato
O02280,2025-03-22,13:18:00,C2005,S06,Store,In Store
O02281,2025-02-27,16:26:00,C2047,S06,Store,In Store
O02282,2025-03-30,20:48:00,C15746,S05,Online,Swiggy
O02283,2025-03-08,12:11:00,C1447,S04,Online,Swiggy
O02284,2025-02-22,17:18:00,C13576,S05,Store,In Store
O02285,2025-02-24,21:00:00,C11403,S02,Online,Starbucks App
O02286,2025-02-06,09:35:00,C10735,S03,Store,In Store
O02287,2025-02-09,08:44:00,C8605,S04,Online,Zomato
O02288,2025-02-22,14:45:00,C18934,S08,Online,Starbucks App
O02289,2025-03-23,15:53:00,C19530,S07,Store,In Store
O02290,2025-02-26,16:16:00,C17441,S08,Online,Swiggy
O02291,2025-02-07,16:44:00,C1188,S06,Online,Starbucks App
O02292,2025-01-24,17:47:00,C13685,S04,Store,In Store
O02293,2025-01-09,09:43:00,C12641,S07,Online,Swiggy
O02294,2025-01-12,22:42:00,C4506,S04,Store,In Store
O02295,2025-03-31,10:07:00,C5500,S03,Online,Swiggy
O02296,2025-02-16,13:45:00,C16840,S06,Online,Starbucks App
O02297,2025-01-05,15:28:00,C3486,S05,Store,In Store
O02298,2025-01-03,22:58:00,C2387,S07,Store,In Store
O02299,2025-01-23,17:54:00,C13676,S01,Online,Swiggy
O02300,2025-01-22,13:15:00,C13760,S06,Online,Zomato
O02301,2025-01-26,14:27:00,C2578,S08,Store,In Store
O02302,2025-01-15,09:07:00,C1223,S07,Online,Zomato
O02303,2025-02-14,07:44:00,C7047,S06,Online,Starbucks App
O02304,2025-03-08,17:50:00,C2573,S01,Store,In Store
O02305,2025-02-28,11:57:00,C9538,S02,Online,Starbucks App
O02306,2025-01-10,15:17:00,C3072,S06,Online,Zomato
O02307,2025-01-31,11:52:00,C6967,S05,Store,In Store
O02308,2025-02-07,19:06:00,C18078,S05,Online,Starbucks App
O02309,2025-02-27,14:36:00,C15104,S05,Store,In Store
O02310,2025-03-23,07:29:00,C1532,S04,Online,Zomato
O02311,2025-03-11,21:03:00,C7195,S07,Store,In Store
O02312,2025-02-22,09:10:00,C18846,S08,Online,Starbucks App
O02313,2025-03-25,09:51:00,C8609,S07,Online,Starbucks App
O02314,2025-02-03,13:23:00,C16328,S07,Online,Zomato
O02315,2025-03-27,19:10:00,C15042,S03,Store,In Store
O02316,2025-01-26,14:35:00,C5304,S01,Store,In Store
O02317,2025-01-19,15:38:00,C84,S02,Online,Swiggy
O02318,2025-01-26,14:18:00,C8894,S04,Online,Zomato
O02319,2025-03-23,11:01:00,C18237,S07,Store,In Store
O02320,2025-02-05,09:44:00,C13069,S02,Online,Starbucks App
O02321,2025-01-18,09:10:00,C6601,S02,Online,Starbucks App
O02322,2025-02-28,19:54:00,C5546,S02,Store,In Store
O02323,2025-01-13,09:16:00,C2233,S05,Online,Swiggy
O02324,2025-02-24,22:15:00,C19672,S03,Online,Zomato
O02325,2025-02-07,10:50:00,C17501,S05,Store,In Store
O02326,2025-03-24,11:26:00,C839,S06,Store,In Store
O02327,2025-01-03,10:10:00,C13044,S01,Store,In Store
O02328,2025-03-16,15:20:00,C3503,S06,Online,Swiggy
O02329,2025-02-10,20:06:00,C14851,S06,Online,Swiggy
O02330,2025-03-30,14:06:00,C18030,S05,Store,In Store
O02331,2025-02-27,09:15:00,C6477,S03,Online,Swiggy
O02332,2025-02-27,17:29:00,C18307,S05,Online,Starbucks App
O02333,2025-02-08,19:09:00,C17437,S03,Store,In Store
O02334,2025-01-13,19:46:00,C8670,S07,Store,In Store
O02335,2025-01-13,16:39:00,C2310,S05,Online,Starbucks App
O02336,2025-03-17,20:09:00,C17370,S02,Store,In Store
O02337,2025-03-21,22:55:00,C857,S05,Store,In Store
O02338,2025-01-24,12:59:00,C8181,S08,Online,Swiggy
O02339,2025-01-02,10:07:00,C9751,S05,Store,In Store
O02340,2025-02-20,14:03:00,C17370,S03,Store,In Store
O02341,2025-03-10,20:18:00,C19985,S04,Online,Swiggy
O02342,2025-03-02,12:24:00,C6229,S07,Store,In Store
O02343,2025-01-01,07:10:00,C16149,S03,Store,In Store
O02344,2025-01-31,20:58:00,C11877,S01,Online,Swiggy
O02345,2025-01-22,11:43:00,C10919,S04,Online,Zomato
O02346,2025-02-01,12:05:00,C17367,S04,Online,Zomato
O02347,2025-01-28,18:21:00,C16233,S01,Store,In Store
O02348,2025-02-01,14:34:00,C2559,S02,Store,In Store
O02349,2025-02-11,22:44:00,C2485,S07,Online,Swiggy
O02350,2025-01-21,16:05:00,C14204,S07,Store,In Store
O02351,2025-01-11,15:56:00,C13767,S03,Store,In Store
O02352,2025-01-13,09:28:00,C11112,S06,Online,Swiggy
O02353,2025-02-10,08:39:00,C14082,S01,Online,Swiggy
O02354,2025-03-24,21:02:00,C15843,S06,Online,Starbucks App
O02355,2025-03-01,15:04:00,C7871,S01,Store,In Store
O02356,2025-03-30,11:10:00,C1103,S04,Store,In Store
O02357,2025-02-06,22:12:00,C4477,S04,Online,Swiggy
O02358,2025-01-16,07:32:00,C8874,S05,Store,In Store
O02359,2025-03-26,17:57:00,C12620,S03,Online,Swiggy
O02360,2025-01-03,21:41:00,C8547,S01,Online,Starbucks App
O02361,2025-03-21,11:36:00,C8429,S05,Online,Starbucks App
O02362,2025-01-21,18:42:00,C3979,S04,Online,Swiggy
O02363,2025-02-20,19:53:00,C7753,S06,Store,In Store
O02364,2025-02-06,08:56:00,C2352,S03,Store,In Store
O02365,2025-03-18,17:12:00,C7011,S04,Store,In Store
O02366,2025-02-20,21:51:00,C1369,S07,Store,In Store
O02367,2025-03-05,17:24:00,C18047,S05,Online,Starbucks App
O02368,2025-03-26,14:52:00,C1222,S04,Online,Zomato
O02369,2025-01-04,15:25:00,C13956,S01,Online,Zomato
O02370,2025-01-15,22:43:00,C14313,S05,Online,Starbucks App
O02371,2025-01-18,10:43:00,C1004,S07,Store,In Store
O02372,2025-03-27,14:01:00,C11971,S06,Online,Swiggy
O02373,2025-02-23,09:15:00,C13706,S03,Store,In Store
O02374,2025-02-16,17:23:00,C15549,S04,Online,Starbucks App
O02375,2025-01-27,13:05:00,C17152,S08,Online,Zomato
O02376,2025-03-27,17:02:00,C14021,S03,Online,Starbucks App
O02377,2025-03-21,17:59:00,C11503,S06,Online,Starbucks App
O02378,2025-01-02,12:23:00,C659,S02,Online,Starbucks App
O02379,2025-02-11,20:25:00,C10962,S04,Store,In Store
O02380,2025-02-16,16:12:00,C11437,S02,Online,Zomato
O02381,2025-03-24,08:02:00,C5891,S05,Store,In Store
O02382,2025-03-22,07:41:00,C19348,S04,Online,Starbucks App
O02383,2025-03-20,07:07:00,C7380,S03,Store,In Store
O02384,2025-01-05,08:33:00,C9715,S04,Online,Swiggy
O02385,2025-03-07,21:29:00,C2027,S07,Online,Swiggy
O02386,2025-02-07,10:48:00,C1306,S01,Store,In Store
O02387,2025-02-05,22:15:00,C553,S05,Store,In Store
O02388,2025-02-10,10:24:00,C8437,S08,Online,Swiggy
O02389,2025-03-22,09:44:00,C7252,S03,Online,Starbucks App
O02390,2025-02-22,13:44:00,C1148,S02,Online,Starbucks App
O02391,2025-01-03,22:31:00,C19971,S07,Store,In Store
O02392,2025-01-25,20:48:00,C9893,S04,Online,Starbucks App
O02393,2025-03-19,11:24:00,C14552,S08,Store,In Store
O02394,2025-02-20,16:33:00,C15884,S03,Store,In Store
O02395,2025-03-24,09:52:00,C3293,S03,Online,Swiggy
O02396,2025-02-24,17:04:00,C1693,S02,Online,Starbucks App
O02397,2025-01-13,17:31:00,C19374,S03,Online,Zomato
O02398,2025-02-03,07:35:00,C8542,S07,Online,Starbucks App
O02399,2025-03-31,12:03:00,C15616,S01,Store,In Store
O02400,2025-03-13,19:47:00,C3655,S02,Store,In Store
O02401,2025-03-20,20:45:00,C8901,S01,Online,Zomato
O02402,2025-01-18,11:32:00,C2200,S05,Store,In Store
O02403,2025-03-04,14:26:00,C6813,S04,Store,In Store
O02404,2025-03-12,21:58:00,C218,S02,Online,Starbucks App
O02405,2025-03-08,09:22:00,C16441,S04,Store,In Store
O02406,2025-01-07,16:26:00,C8892,S05,Online,Zomato
O02407,2025-02-19,18:08:00,C1039,S01,Store,In Store
O02408,2025-02-23,19:22:00,C33,S08,Online,Swiggy
O02409,2025-01-22,16:50:00,C19551,S03,Online,Starbucks App
O02410,2025-01-09,20:22:00,C3257,S01,Store,In Store
O02411,2025-03-14,07:16:00,C14906,S06,Online,Swiggy
O02412,2025-03-27,14:33:00,C18445,S08,Online,Starbucks App
O02413,2025-02-19,21:54:00,C8969,S05,Store,In Store
O02414,2025-03-21,08:38:00,C1818,S08,Online,Swiggy
O02415,2025-01-31,21:39:00,C10816,S01,Store,In Store
O02416,2025-03-19,21:50:00,C14607,S07,Online,Swiggy
O02417,2025-01-21,15:23:00,C19671,S02,Store,In Store
O02418,2025-02-27,16:24:00,C864,S06,Online,Swiggy
O02419,2025-02-27,18:45:00,C13727,S07,Online,Zomato
O02420,2025-02-08,21:11:00,C15821,S02,Store,In Store
O02421,2025-02-11,10:31:00,C13708,S08,Online,Starbucks App
O02422,2025-02-06,20:28:00,C16810,S03,Store,In Store
O02423,2025-01-19,08:21:00,C16127,S01,Online,Swiggy
O02424,2025-01-08,15:20:00,C6766,S02,Online,Swiggy
O02425,2025-01-30,14:20:00,C8208,S04,Store,In Store
O02426,2025-03-20,09:15:00,C5911,S01,Store,In Store
O02427,2025-03-16,10:58:00,C16666,S07,Store,In Store
O02428,2025-02-28,08:58:00,C3172,S02,Store,In Store
O02429,2025-02-27,15:25:00,C1243,S02,Online,Zomato
O02430,2025-02-02,15:02:00,C561,S06,Online,Starbucks App
O02431,2025-01-19,16:33:00,C9345,S03,Online,Swiggy
O02432,2025-03-01,22:44:00,C13571,S03,Store,In Store
O02433,2025-02-14,19:57:00,C7036,S01,Online,Swiggy
O02434,2025-03-01,08:14:00,C8276,S05,Store,In Store
O02435,2025-01-15,22:19:00,C14734,S06,Store,In Store
O02436,2025-03-26,18:51:00,C16217,S08,Store,In Store
O02437,2025-02-04,08:12:00,C19438,S08,Online,Swiggy
O02438,2025-03-27,12:31:00,C10483,S01,Online,Starbucks App
O02439,2025-01-04,16:50:00,C19003,S04,Store,In Store
O02440,2025-03-02,14:04:00,C8245,S06,Online,Starbucks App
O02441,2025-02-19,11:54:00,C4605,S05,Online,Zomato
O02442,2025-03-17,11:25:00,C4341,S01,Store,In Store
O02443,2025-02-23,22:45:00,C10223,S03,Store,In Store
O02444,2025-03-29,20:26:00,C1160,S04,Store,In Store
O02445,2025-01-14,20:22:00,C7499,S03,Online,Zomato
