bill_id,order_id,customer_id,product_id,quantity,total_amount,payment_method,store_id
B01787,O01787,C2040,P22,3,1020,Card,S07
B01788,O01788,C11022,P33,2,740,UPI,S07
B01789,O01789,C11609,P32,3,1050,Cash,S02
B01790,O01790,C13763,P01,3,705,Card,S06
B01791,O01791,C17318,P16,3,915,Cash,S04
B01792,O01792,C16188,P37,2,520,UPI,S05
B01793,O01793,C12863,P13,1,280,UPI,S06
B01794,O01794,C15277,P07,1,295,UPI,S03
B01795,O01795,C19027,P07,3,885,Cash,S06
B01796,O01796,C16988,P33,3,1110,Card,S02
B01797,O01797,C1423,P41,3,660,Cash,S07
B01798,O01798,C11853,P06,3,900,Cash,S05
B01799,O01799,C14681,P25,2,630,UPI,S03
B01800,O01800,C8448,P17,3,975,Card,S06
B01801,O01801,C5764,P11,1,235,Card,S01
B01802,O01802,C16835,P15,2,640,Card,S05
B01803,O01803,C13527,P22,2,680,UPI,S02
B01804,O01804,C6599,P32,1,350,UPI,S03
B01805,O01805,C15081,P09,1,335,Card,S06
B01806,O01806,C53,P41,3,660,Card,S08
B01807,O01807,C8125,P04,3,780,Cash,S07
B01808,O01808,C296,P24,3,1140,UPI,S05
B01809,O01809,C6499,P03,2,550,Card,S08
B01810,O01810,C8632,P12,2,510,UPI,S01
B01811,O01811,C10375,P28,2,598,Cash,S01
B01812,O01812,C4455,P17,3,975,UPI,S01
B01813,O01813,C17410,P16,2,610,Card,S02
B01814,O01814,C2105,P12,1,255,Card,S08
B01815,O01815,C12976,P22,2,680,UPI,S03
B01816,O01816,C1880,P07,1,295,Cash,S01
B01817,O01817,C91,P24,3,1140,UPI,S03
B01818,O01818,C17483,P18,3,1035,Card,S04
B01819,O01819,C16004,P04,1,260,UPI,S01
B01820,O01820,C7723,P06,2,600,Cash,S06
B01821,O01821,C4700,P34,2,480,UPI,S04
B01822,O01822,C17761,P13,1,280,UPI,S03
B01823,O01823,C6809,P29,3,957,Cash,S03
B01824,O01824,C7566,P02,2,510,Cash,S03
B01825,O01825,C10386,P39,1,300,UPI,S06
B01826,O01826,C1116,P26,3,1005,Cash,S04
B01827,O01827,C13904,P10,3,645,Cash,S01
B01828,O01828,C6676,P03,1,275,Cash,S06
B01829,O01829,C17374,P31,2,660,UPI,S08
B01830,O01830,C11712,P31,2,660,UPI,S04
B01831,O01831,C9380,P12,1,255,Card,S06
B01832,O01832,C19579,P14,3,900,Card,S01
B01833,O01833,C13161,P42,3,840,Cash,S03
B01834,O01834,C4538,P25,3,945,Cash,S03
B01835,O01835,C14546,P39,1,300,UPI,S05
B01836,O01836,C4421,P40,1,210,Card,S06
B01837,O01837,C1329,P02,1,255,Cash,S08
B01838,O01838,C6477,P32,1,350,UPI,S03
B01839,O01839,C15756,P37,3,780,Cash,S08
B01840,O01840,C6460,P16,2,610,UPI,S01
B01841,O01841,C12111,P38,3,840,Card,S01
B01842,O01842,C1566,P06,2,600,UPI,S01
B01843,O01843,C4254,P06,2,600,Card,S07
B01844,O01844,C9795,P23,3,1080,Card,S07
B01845,O01845,C13523,P13,2,560,Card,S01
B01846,O01846,C4679,P27,2,710,UPI,S02
B01847,O01847,C4826,P37,2,520,Cash,S05
B01848,O01848,C13430,P29,2,638,Card,S03
B01849,O01849,C8610,P42,2,560,Cash,S04
B01850,O01850,C7904,P19,3,885,UPI,S08
B01851,O01851,C1012,P24,3,1140,UPI,S04
B01852,O01852,C11604,P11,1,235,UPI,S03
B01853,O01853,C19764,P22,1,340,Cash,S03
B01854,O01854,C10832,P02,2,510,Cash,S05
B01855,O01855,C15549,P16,3,915,UPI,S02
B01856,O01856,C14329,P16,2,610,Card,S07
B01857,O01857,C5374,P29,2,638,Card,S01
B01858,O01858,C2895,P08,3,945,UPI,S07
B01859,O01859,C14205,P03,3,825,Card,S03
B01860,O01860,C5609,P26,3,1005,Card,S07
B01861,O01861,C7790,P16,2,610,UPI,S02
B01862,O01862,C12943,P15,2,640,Cash,S07
B01863,O01863,C3339,P04,1,260,Cash,S05
B01864,O01864,C6897,P13,3,840,Card,S01
B01865,O01865,C158,P24,1,380,UPI,S02
B01866,O01866,C16864,P39,1,300,UPI,S06
B01867,O01867,C3351,P27,2,710,Cash,S07
B01868,O01868,C7821,P07,2,590,Cash,S03
B01869,O01869,C12780,P12,2,510,Cash,S04
B01870,O01870,C1487,P05,1,280,UPI,S02
B01871,O01871,C715,P10,1,215,Cash,S02
B01872,O01872,C10469,P14,1,300,Card,S02
B01873,O01873,C8062,P13,2,560,Card,S08
B01874,O01874,C19741,P13,2,560,UPI,S02
B01875,O01875,C14855,P03,3,825,Cash,S05
B01876,O01876,C18812,P08,3,945,UPI,S03
B01877,O01877,C9773,P07,1,295,UPI,S07
B01878,O01878,C1615,P41,1,220,Card,S06
B01879,O01879,C16452,P08,2,630,Card,S03
B01880,O01880,C247,P03,1,275,Card,S06
B01881,O01881,C12748,P28,1,299,UPI,S06
B01882,O01882,C13588,P29,3,957,Cash,S02
B01883,O01883,C2466,P06,2,600,Cash,S02
B01884,O01884,C16999,P27,2,710,Card,S04
B01885,O01885,C12129,P40,1,210,UPI,S07
B01886,O01886,C2333,P30,1,339,Cash,S08
B01887,O01887,C14623,P22,2,680,Card,S01
B01888,O01888,C14091,P08,1,315,UPI,S04
B01889,O01889,C14250,P35,2,520,Card,S08
B01890,O01890,C11669,P36,2,560,UPI,S03
B01891,O01891,C7590,P16,1,305,Card,S04
B01892,O01892,C13349,P29,3,957,UPI,S05
B01893,O01893,C443,P02,1,255,Card,S04
B01894,O01894,C10191,P23,3,1080,Card,S05
B01895,O01895,C11622,P10,3,645,UPI,S04
B01896,O01896,C14288,P34,3,720,Cash,S05
B01897,O01897,C8137,P39,2,600,Cash,S04
B01898,O01898,C469,P32,1,350,Cash,S07
B01899,O01899,C19534,P19,3,885,Card,S04
B01900,O01900,C18963,P03,3,825,Cash,S05
B01901,O01901,C15907,P37,3,780,Card,S07
B01902,O01902,C151,P42,1,280,Card,S06
B01903,O01903,C6921,P06,3,900,UPI,S05
B01904,O01904,C8677,P01,3,705,Card,S03
B01905,O01905,C11925,P20,3,945,UPI,S04
B01906,O01906,C3879,P19,2,590,UPI,S06
B01907,O01907,C7105,P34,3,720,Cash,S07
B01908,O01908,C6236,P15,3,960,Card,S07
B01909,O01909,C404,P19,2,590,UPI,S06
B01910,O01910,C11464,P24,2,760,UPI,S07
B01911,O01911,C19449,P02,1,255,Cash,S05
B01912,O01912,C164,P22,2,680,UPI,S05
B01913,O01913,C13765,P39,1,300,UPI,S04
B01914,O01914,C12562,P18,2,690,Cash,S08
B01915,O01915,C4816,P25,3,945,UPI,S05
B01916,O01916,C3663,P16,3,915,Card,S03
B01917,O01917,C16586,P33,3,1110,Card,S05
B01918,O01918,C10515,P10,2,430,UPI,S07
B01919,O01919,C15521,P35,3,780,Card,S03
B01920,O01920,C12832,P34,2,480,Card,S07
B01921,O01921,C4132,P08,1,315,Card,S02
B01922,O01922,C5037,P19,2,590,Cash,S03
B01923,O01923,C8771,P04,2,520,UPI,S03
B01924,O01924,C2264,P31,3,990,Cash,S07
B01925,O01925,C2396,P38,2,560,Cash,S06
B01926,O01926,C13555,P23,1,360,Cash,S02
B01927,O01927,C11377,P42,1,280,Cash,S07
B01928,O01928,C10968,P18,1,345,UPI,S04
B01929,O01929,C19729,P06,3,900,UPI,S04
B01930,O01930,C19481,P10,3,645,Card,S04
B01931,O01931,C16208,P15,2,640,Cash,S06
B01932,O01932,C16818,P14,1,300,Card,S02
B01933,O01933,C19490,P02,1,255,Cash,S08
B01934,O01934,C14536,P05,1,280,UPI,S03
B01935,O01935,C2735,P25,2,630,Cash,S04
B01936,O01936,C4338,P25,1,315,Cash,S07
B01937,O01937,C7472,P24,3,1140,UPI,S03
B01938,O01938,C15066,P27,2,710,Card,S03
B01939,O01939,C14172,P12,2,510,UPI,S06
B01940,O01940,C10510,P22,3,1020,Cash,S03
B01941,O01941,C6907,P28,1,299,UPI,S02
B01942,O01942,C8357,P03,2,550,UPI,S04
B01943,O01943,C7873,P42,2,560,Card,S01
B01944,O01944,C8793,P32,1,350,Card,S08
B01945,O01945,C16,P05,1,280,Card,S07
B01946,O01946,C9897,P35,3,780,Card,S06
B01947,O01947,C17169,P34,1,240,Card,S03
B01948,O01948,C2446,P32,1,350,Cash,S08
B01949,O01949,C9943,P28,1,299,Cash,S08
B01950,O01950,C7272,P39,1,300,Card,S08
B01951,O01951,C14415,P40,2,420,Cash,S04
B01952,O01952,C15419,P04,2,520,Card,S05
B01953,O01953,C19023,P24,2,760,Card,S04
B01954,O01954,C16148,P31,1,330,Card,S07
B01955,O01955,C13296,P29,3,957,Card,S02
B01956,O01956,C8514,P33,2,740,UPI,S02
B01957,O01957,C1186,P28,1,299,Card,S07
B01958,O01958,C7696,P22,3,1020,Card,S05
B01959,O01959,C8770,P21,3,1005,Card,S05
B01960,O01960,C18253,P31,1,330,UPI,S04
B01961,O01961,C4240,P39,1,300,Cash,S02
B01962,O01962,C17501,P19,3,885,Cash,S01
B01963,O01963,C14024,P30,1,339,Cash,S08
B01964,O01964,C5116,P35,3,780,UPI,S04
B01965,O01965,C4800,P08,2,630,Card,S08
B01966,O01966,C8081,P37,2,520,Card,S01
B01967,O01967,C9786,P14,2,600,Cash,S06
B01968,O01968,C10095,P18,1,345,Card,S02
B01969,O01969,C11745,P02,2,510,Card,S05
B01970,O01970,C7788,P33,3,1110,Card,S03
B01971,O01971,C1032,P23,2,720,Card,S08
B01972,O01972,C4857,P29,2,638,Card,S06
B01973,O01973,C11046,P14,3,900,Card,S07
B01974,O01974,C9265,P07,2,590,UPI,S02
B01975,O01975,C16615,P15,3,960,UPI,S07
B01976,O01976,C10948,P41,3,660,Card,S06
B01977,O01977,C1114,P29,1,319,UPI,S01
B01978,O01978,C3183,P01,2,470,Cash,S04
B01979,O01979,C19641,P42,1,280,Cash,S06
B01980,O01980,C8220,P36,2,560,Cash,S07
B01981,O01981,C5092,P39,2,600,UPI,S07
B01982,O01982,C18711,P24,3,1140,UPI,S01
B01983,O01983,C2530,P42,2,560,Cash,S08
B01984,O01984,C15528,P02,2,510,UPI,S02
B01985,O01985,C4591,P31,3,990,Cash,S05
B01986,O01986,C2218,P19,1,295,Cash,S01
B01987,O01987,C5553,P08,1,315,UPI,S01
B01988,O01988,C5633,P31,2,660,Cash,S08
B01989,O01989,C19529,P31,3,990,Cash,S03
B01990,O01990,C7943,P28,2,598,UPI,S03
B01991,O01991,C2314,P12,2,510,UPI,S02
B01992,O01992,C3682,P43,3,750,Card,S08
B01993,O01993,C10317,P15,3,960,Cash,S03
B01994,O01994,C14262,P25,2,630,Cash,S05
B01995,O01995,C14516,P31,3,990,Cash,S06
B01996,O01996,C3201,P43,2,500,Cash,S01
B01997,O01997,C3339,P26,2,670,Cash,S05
B01998,O01998,C13185,P37,3,780,Card,S05
B01999,O01999,C14625,P26,1,335,Cash,S01
B02000,O02000,C6938,P08,2,630,Card,S02
B02001,O02001,C3324,P19,2,590,Cash,S07
B02002,O02002,C11691,P37,1,260,Cash,S05
B02003,O02003,C11589,P10,3,645,UPI,S02
B02004,O02004,C4845,P40,1,210,Cash,S02
B02005,O02005,C835,P01,3,705,Card,S06
B02006,O02006,C13111,P35,2,520,Card,S08
B02007,O02007,C16913,P31,2,660,UPI,S07
B02008,O02008,C7159,P02,3,765,Card,S05
B02009,O02009,C16180,P09,1,335,Cash,S05
B02010,O02010,C6936,P37,3,780,UPI,S07
B02011,O02011,C7242,P26,3,1005,UPI,S06
B02012,O02012,C767,P41,3,660,Card,S05
B02013,O02013,C1151,P17,3,975,UPI,S03
B02014,O02014,C14145,P41,2,440,UPI,S01
B02015,O02015,C19007,P20,3,945,Cash,S03
B02016,O02016,C655,P12,3,765,UPI,S01
B02017,O02017,C9226,P03,2,550,UPI,S03
B02018,O02018,C4705,P16,3,915,Card,S02
B02019,O02019,C15140,P37,1,260,Cash,S06
B02020,O02020,C19776,P01,2,470,Cash,S04
B02021,O02021,C16386,P40,1,210,UPI,S02
B02022,O02022,C808,P25,1,315,Cash,S03
B02023,O02023,C18800,P38,3,840,Cash,S06
B02024,O02024,C10765,P21,1,335,Cash,S02
B02025,O02025,C13965,P04,2,520,Cash,S03
B02026,O02026,C18008,P43,2,500,UPI,S07
B02027,O02027,C3760,P10,1,215,Cash,S07
B02028,O02028,C17214,P36,3,840,Card,S05
B02029,O02029,C12995,P28,2,598,Cash,S01
B02030,O02030,C19735,P31,1,330,Cash,S01
B02031,O02031,C7575,P22,3,1020,UPI,S05
B02032,O02032,C5800,P16,2,610,UPI,S06
B02033,O02033,C7822,P28,1,299,UPI,S06
B02034,O02034,C16197,P41,2,440,Cash,S04
B02035,O02035,C521,P05,1,280,Cash,S05
B02036,O02036,C8190,P35,3,780,Card,S07
B02037,O02037,C10140,P26,1,335,Card,S01
B02038,O02038,C14591,P25,3,945,Cash,S04
B02039,O02039,C1262,P21,2,670,Cash,S04
B02040,O02040,C743,P21,3,1005,Card,S04
B02041,O02041,C12711,P06,1,300,Card,S04
B02042,O02042,C17567,P16,1,305,Card,S01
B02043,O02043,C7028,P35,3,780,UPI,S04
B02044,O02044,C17192,P17,3,975,Cash,S03
B02045,O02045,C4877,P10,1,215,Cash,S03
B02046,O02046,C10193,P36,2,560,UPI,S06
B02047,O02047,C11573,P05,1,280,UPI,S07
B02048,O02048,C408,P13,1,280,Cash,S04
B02049,O02049,C15589,P05,3,840,Cash,S06
B02050,O02050,C14438,P12,1,255,Card,S01
B02051,O02051,C3982,P33,3,1110,Cash,S03
B02052,O02052,C14548,P30,2,678,UPI,S04
B02053,O02053,C6277,P01,2,470,Cash,S01
B02054,O02054,C11775,P24,2,760,Cash,S06
B02055,O02055,C13530,P11,1,235,Cash,S04
B02056,O02056,C12232,P23,3,1080,UPI,S01
B02057,O02057,C6455,P19,2,590,UPI,S08
B02058,O02058,C15530,P17,2,650,Cash,S04
B02059,O02059,C16005,P21,3,1005,UPI,S01
B02060,O02060,C4063,P33,3,1110,Card,S04
B02061,O02061,C14836,P14,1,300,UPI,S05
B02062,O02062,C7825,P12,1,255,Card,S08
B02063,O02063,C7734,P14,2,600,Card,S06
B02064,O02064,C5090,P16,2,610,UPI,S07
B02065,O02065,C16127,P12,1,255,Cash,S04
B02066,O02066,C1954,P36,2,560,Card,S08
B02067,O02067,C8007,P15,1,320,UPI,S07
B02068,O02068,C3191,P38,1,280,Card,S01
B02069,O02069,C16233,P10,1,215,Cash,S06
B02070,O02070,C3930,P29,2,638,Card,S02
B02071,O02071,C5075,P38,2,560,Cash,S08
B02072,O02072,C8147,P15,3,960,Cash,S05
B02073,O02073,C12489,P33,1,370,Cash,S01
B02074,O02074,C15351,P07,2,590,UPI,S08
B02075,O02075,C3010,P20,2,630,Cash,S04
B02076,O02076,C17179,P25,1,315,UPI,S06
B02077,O02077,C1632,P05,3,840,UPI,S06
B02078,O02078,C15519,P29,1,319,Cash,S05
B02079,O02079,C2767,P21,3,1005,UPI,S05
B02080,O02080,C9652,P08,2,630,UPI,S06
B02081,O02081,C2028,P06,3,900,UPI,S04
B02082,O02082,C5679,P04,2,520,Card,S06
B02083,O02083,C7190,P43,3,750,UPI,S08
B02084,O02084,C2837,P25,3,945,UPI,S01
B02085,O02085,C9187,P17,1,325,Card,S05
B02086,O02086,C9383,P39,1,300,Card,S06
B02087,O02087,C15819,P43,1,250,UPI,S05
B02088,O02088,C3097,P07,1,295,Card,S06
B02089,O02089,C5049,P26,3,1005,Cash,S01
B02090,O02090,C14697,P04,1,260,UPI,S03
B02091,O02091,C9961,P43,1,250,Cash,S03
B02092,O02092,C3050,P24,2,760,Card,S04
B02093,O02093,C9349,P16,3,915,Card,S02
B02094,O02094,C21,P28,1,299,UPI,S06
B02095,O02095,C6063,P43,2,500,Cash,S07
B02096,O02096,C18970,P27,3,1065,UPI,S08
B02097,O02097,C2969,P02,3,765,UPI,S02
B02098,O02098,C18145,P43,1,250,UPI,S01
B02099,O02099,C16524,P12,3,765,Card,S05
B02100,O02100,C2638,P34,3,720,Card,S08
B02101,O02101,C7471,P19,2,590,Cash,S08
B02102,O02102,C656,P27,2,710,Card,S02
B02103,O02103,C5431,P31,2,660,Card,S07
B02104,O02104,C7573,P41,1,220,Card,S04
B02105,O02105,C17025,P36,3,840,UPI,S01
B02106,O02106,C2289,P24,3,1140,UPI,S07
B02107,O02107,C14999,P30,3,1017,Cash,S06
B02108,O02108,C5064,P01,3,705,Card,S07
B02109,O02109,C2336,P38,1,280,Card,S02
B02110,O02110,C4837,P39,1,300,UPI,S08
B02111,O02111,C1738,P06,3,900,Card,S08
B02112,O02112,C17315,P22,2,680,Cash,S07
B02113,O02113,C4628,P19,3,885,Card,S02
B02114,O02114,C11423,P43,2,500,Cash,S02
B02115,O02115,C10828,P31,1,330,Card,S04
B02116,O02116,C9317,P16,3,915,UPI,S06
B02117,O02117,C17044,P25,2,630,Cash,S05
B02118,O02118,C17517,P22,1,340,Cash,S03
B02119,O02119,C5123,P24,3,1140,UPI,S03
B02120,O02120,C18952,P38,1,280,UPI,S03
B02121,O02121,C806,P09,3,1005,Card,S08
B02122,O02122,C15022,P31,2,660,UPI,S06
B02123,O02123,C15461,P32,3,1050,Card,S04
B02124,O02124,C8058,P36,2,560,Cash,S07
B02125,O02125,C1561,P12,3,765,Cash,S01
B02126,O02126,C18557,P21,2,670,Card,S04
B02127,O02127,C16555,P36,3,840,Card,S02
B02128,O02128,C783,P01,3,705,UPI,S04
B02129,O02129,C11030,P40,3,630,UPI,S02
B02130,O02130,C4420,P15,3,960,UPI,S05
B02131,O02131,C19869,P13,1,280,Card,S05
B02132,O02132,C11619,P30,2,678,Card,S04
B02133,O02133,C17126,P19,2,590,Cash,S06
B02134,O02134,C19452,P21,2,670,Card,S06
B02135,O02135,C11927,P29,3,957,Cash,S05
B02136,O02136,C11064,P40,1,210,Card,S05
B02137,O02137,C15910,P36,1,280,Cash,S04
B02138,O02138,C10531,P01,2,470,UPI,S05
B02139,O02139,C12705,P32,3,1050,Card,S03
B02140,O02140,C10255,P17,3,975,UPI,S03
B02141,O02141,C11070,P08,1,315,UPI,S06
B02142,O02142,C12588,P43,3,750,UPI,S02
B02143,O02143,C11045,P05,3,840,Card,S06
B02144,O02144,C19370,P05,1,280,Card,S06
B02145,O02145,C2856,P12,1,255,Cash,S02
B02146,O02146,C15116,P38,2,560,Cash,S06
B02147,O02147,C19795,P38,1,280,Cash,S01
B02148,O02148,C10036,P43,2,500,Card,S05
B02149,O02149,C16400,P37,2,520,UPI,S08
B02150,O02150,C7428,P32,2,700,UPI,S02
B02151,O02151,C7803,P06,3,900,UPI,S03
B02152,O02152,C686,P22,3,1020,Card,S08
B02153,O02153,C12236,P38,3,840,Card,S03
B02154,O02154,C2871,P31,2,660,Card,S05
B02155,O02155,C18331,P13,3,840,UPI,S07
B02156,O02156,C2647,P22,1,340,UPI,S02
B02157,O02157,C5233,P05,2,560,Card,S05
B02158,O02158,C17214,P34,3,720,Card,S01
B02159,O02159,C4010,P38,2,560,Cash,S08
B02160,O02160,C9840,P30,1,339,UPI,S01
B02161,O02161,C8288,P17,1,325,Cash,S04
B02162,O02162,C7398,P10,3,645,Cash,S04
B02163,O02163,C2321,P42,3,840,Cash,S05
B02164,O02164,C18425,P08,2,630,UPI,S04
B02165,O02165,C11842,P33,2,740,Card,S03
B02166,O02166,C16157,P34,3,720,Cash,S03
B02167,O02167,C3929,P19,1,295,Card,S02
B02168,O02168,C9449,P04,3,780,UPI,S08
B02169,O02169,C14444,P37,2,520,UPI,S06
B02170,O02170,C5767,P22,3,1020,UPI,S05
B02171,O02171,C19999,P25,2,630,Cash,S06
B02172,O02172,C15041,P12,1,255,Cash,S02
B02173,O02173,C16523,P34,2,480,Cash,S01
B02174,O02174,C15226,P40,2,420,UPI,S05
B02175,O02175,C18675,P16,1,305,UPI,S02
B02176,O02176,C2238,P32,3,1050,UPI,S06
B02177,O02177,C12219,P31,2,660,Card,S02
B02178,O02178,C3907,P42,3,840,UPI,S01
B02179,O02179,C5848,P07,1,295,Card,S07
B02180,O02180,C19780,P29,1,319,Card,S02
B02181,O02181,C10571,P21,3,1005,Cash,S02
B02182,O02182,C2872,P16,1,305,UPI,S06
B02183,O02183,C6245,P16,2,610,UPI,S04
B02184,O02184,C12661,P33,1,370,Cash,S08
B02185,O02185,C1140,P22,2,680,Card,S04
B02186,O02186,C13825,P31,1,330,Card,S05
B02187,O02187,C16621,P42,2,560,Cash,S06
B02188,O02188,C19860,P39,3,900,Cash,S03
B02189,O02189,C3111,P17,2,650,Card,S03
B02190,O02190,C15228,P25,3,945,UPI,S05
B02191,O02191,C17972,P09,3,1005,Card,S06
B02192,O02192,C7926,P22,3,1020,Card,S04
B02193,O02193,C13862,P26,3,1005,Card,S04
B02194,O02194,C5617,P29,3,957,Cash,S02
B02195,O02195,C4008,P11,2,470,Card,S04
B02196,O02196,C12606,P36,1,280,UPI,S02
B02197,O02197,C16984,P30,3,1017,Cash,S07
B02198,O02198,C5121,P34,2,480,Card,S07
B02199,O02199,C16452,P42,3,840,UPI,S05
B02200,O02200,C2042,P05,3,840,Cash,S04
B02201,O02201,C5426,P05,3,840,Card,S04
B02202,O02202,C11823,P26,1,335,Card,S04
B02203,O02203,C12366,P37,1,260,UPI,S02
B02204,O02204,C18889,P41,2,440,Card,S03
B02205,O02205,C6075,P35,3,780,UPI,S02
B02206,O02206,C11887,P23,3,1080,Card,S06
B02207,O02207,C3377,P24,1,380,UPI,S07
B02208,O02208,C17181,P19,1,295,Cash,S07
B02209,O02209,C5908,P24,3,1140,Card,S06
B02210,O02210,C12343,P02,1,255,Cash,S02
B02211,O02211,C12573,P02,2,510,UPI,S03
B02212,O02212,C18480,P19,1,295,UPI,S02
B02213,O02213,C6421,P21,3,1005,Card,S06
B02214,O02214,C12099,P43,2,500,UPI,S08
B02215,O02215,C10889,P08,2,630,Cash,S01
B02216,O02216,C14486,P37,2,520,Cash,S03
B02217,O02217,C4064,P09,1,335,UPI,S08
B02218,O02218,C1627,P26,2,670,Card,S06
B02219,O02219,C13948,P25,3,945,Cash,S08
B02220,O02220,C8541,P37,3,780,Card,S03
B02221,O02221,C7534,P38,1,280,UPI,S01
B02222,O02222,C14837,P37,3,780,Cash,S08
B02223,O02223,C6862,P20,3,945,UPI,S06
B02224,O02224,C17257,P26,1,335,UPI,S01
B02225,O02225,C9990,P32,3,1050,Cash,S01
B02226,O02226,C9830,P30,2,678,Card,S04
B02227,O02227,C14679,P34,2,480,Cash,S02
B02228,O02228,C9444,P27,3,1065,Card,S07
B02229,O02229,C6757,P28,1,299,Card,S08
B02230,O02230,C4467,P21,3,1005,Card,S06
B02231,O02231,C9641,P30,1,339,UPI,S02
B02232,O02232,C6725,P03,2,550,Card,S04
B02233,O02233,C13493,P14,2,600,Card,S05
B02234,O02234,C1752,P34,2,480,UPI,S06
B02235,O02235,C101,P01,1,235,Card,S01
B02236,O02236,C18470,P10,1,215,UPI,S06
B02237,O02237,C13033,P12,2,510,UPI,S08
B02238,O02238,C7144,P27,3,1065,Card,S01
B02239,O02239,C4050,P02,2,510,UPI,S07
B02240,O02240,C273,P15,3,960,Cash,S02
B02241,O02241,C16884,P25,3,945,Cash,S07
B02242,O02242,C3065,P19,3,885,Cash,S02
B02243,O02243,C18994,P23,1,360,Card,S04
B02244,O02244,C3507,P01,1,235,Cash,S04
B02245,O02245,C2821,P34,2,480,UPI,S03
B02246,O02246,C220,P42,1,280,Cash,S08
B02247,O02247,C14686,P12,2,510,UPI,S06
B02248,O02248,C19100,P10,2,430,Card,S04
B02249,O02249,C2531,P14,3,900,Cash,S01
B02250,O02250,C19742,P31,3,990,Card,S01
B02251,O02251,C7410,P08,1,315,Card,S02
B02252,O02252,C806,P32,3,1050,Card,S05
B02253,O02253,C10193,P28,2,598,UPI,S03
B02254,O02254,C7018,P22,2,680,Cash,S01
B02255,O02255,C4880,P18,2,690,UPI,S08
B02256,O02256,C18554,P15,1,320,Cash,S01
B02257,O02257,C12695,P20,3,945,UPI,S02
B02258,O02258,C2645,P04,3,780,Card,S03
B02259,O02259,C11718,P12,2,510,UPI,S01
B02260,O02260,C9363,P15,2,640,Cash,S04
B02261,O02261,C2603,P27,3,1065,UPI,S01
B02262,O02262,C10504,P34,1,240,UPI,S02
B02263,O02263,C16137,P20,3,945,UPI,S07
B02264,O02264,C18108,P34,2,480,UPI,S05
B02265,O02265,C14253,P05,3,840,Card,S06
B02266,O02266,C16574,P02,3,765,UPI,S08
B02267,O02267,C9688,P34,3,720,Cash,S05
B02268,O02268,C7600,P40,3,630,Cash,S07
B02269,O02269,C11889,P13,2,560,Card,S08
B02270,O02270,C16908,P27,2,710,Card,S07
B02271,O02271,C1133,P39,2,600,Card,S05
B02272,O02272,C8115,P31,2,660,Card,S01
B02273,O02273,C11633,P33,2,740,UPI,S05
B02274,O02274,C28,P29,3,957,Card,S03
B02275,O02275,C5255,P35,1,260,UPI,S06
B02276,O02276,C19534,P34,1,240,Card,S01
B02277,O02277,C1036,P12,1,255,Cash,S04
B02278,O02278,C3925,P06,3,900,Card,S03
B02279,O02279,C7609,P11,2,470,Cash,S01
B02280,O02280,C2005,P05,2,560,Cash,S07
B02281,O02281,C2047,P21,3,1005,Cash,S06
B02282,O02282,C15746,P22,3,1020,UPI,S05
B02283,O02283,C1447,P32,2,700,Card,S01
B02284,O02284,C13576,P16,2,610,UPI,S04
B02285,O02285,C11403,P20,1,315,Cash,S01
B02286,O02286,C10735,P37,3,780,Card,S01
B02287,O02287,C8605,P19,3,885,Cash,S07
B02288,O02288,C18934,P28,2,598,Card,S05
B02289,O02289,C19530,P01,1,235,UPI,S04
B02290,O02290,C17441,P42,2,560,Card,S01
B02291,O02291,C1188,P32,3,1050,Cash,S01
B02292,O02292,C13685,P43,3,750,Cash,S03
B02293,O02293,C12641,P12,2,510,UPI,S03
B02294,O02294,C4506,P02,2,510,Card,S03
B02295,O02295,C5500,P28,3,897,Cash,S01
B02296,O02296,C16840,P25,2,630,Cash,S02
B02297,O02297,C3486,P21,3,1005,Card,S05
B02298,O02298,C2387,P15,2,640,UPI,S04
B02299,O02299,C13676,P06,1,300,Cash,S05
B02300,O02300,C13760,P04,1,260,Card,S02
B02301,O02301,C2578,P31,2,660,Cash,S06
B02302,O02302,C1223,P11,2,470,Card,S01
B02303,O02303,C7047,P29,3,957,Cash,S05
B02304,O02304,C2573,P39,1,300,UPI,S07
B02305,O02305,C9538,P43,1,250,Card,S02
B02306,O02306,C3072,P33,2,740,UPI,S01
B02307,O02307,C6967,P11,2,470,UPI,S01
B02308,O02308,C18078,P16,1,305,UPI,S08
B02309,O02309,C15104,P41,1,220,UPI,S08
B02310,O02310,C1532,P01,2,470,Card,S06
B02311,O02311,C7195,P20,3,945,UPI,S01
B02312,O02312,C18846,P01,2,470,Cash,S05
B02313,O02313,C8609,P35,2,520,Card,S07
B02314,O02314,C16328,P18,1,345,Cash,S04
B02315,O02315,C15042,P12,1,255,Cash,S03
B02316,O02316,C5304,P11,1,235,Card,S06
B02317,O02317,C84,P04,3,780,Cash,S04
B02318,O02318,C8894,P37,3,780,Cash,S03
B02319,O02319,C18237,P18,1,345,Cash,S08
B02320,O02320,C13069,P13,2,560,Cash,S02
B02321,O02321,C6601,P16,2,610,Cash,S06
B02322,O02322,C5546,P12,3,765,Cash,S07
B02323,O02323,C2233,P26,2,670,UPI,S01
B02324,O02324,C19672,P24,2,760,Cash,S04
B02325,O02325,C17501,P14,2,600,Card,S01
B02326,O02326,C839,P09,2,670,Cash,S03
B02327,O02327,C13044,P28,2,598,UPI,S05
B02328,O02328,C3503,P13,2,560,UPI,S08
B02329,O02329,C14851,P15,2,640,UPI,S07
